Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_std,570,22,-1327.8040771484375,0.9447255730628968,0.0001095356479119,0.8471217155453723,0.0003091287180264
halpha_ew_std,570,31,-1320.44091796875,0.9885022640228271,0.0001076115409677,0.9643885334538218,0.0003541072832996
oiii_5007_ew_std,570,27,-1173.5023193359375,0.8120887279510498,0.0002963448983064,-0.3148440545309052,0.0025194817766208
hbeta_ew_std,570,32,-1312.2852783203125,0.9842947721481324,0.0001098916435989,0.9620350907260128,0.0002817236325296
cov_nii_6584_ew_halpha_ew,570,35,-1528.708984375,0.9829299449920654,2.428507377017679e-05,0.9178422008066076,0.0001349966337476
cov_nii_6584_ew_oiii_5007_ew,570,35,-1504.260986328125,0.9610778093338012,2.955500231044629e-05,0.8822610083108452,0.0001053797047871
cov_nii_6584_ew_hbeta_ew,570,26,-1552.6494140625,0.9740058183670044,2.3662131156345853e-05,0.9220510852882536,7.994570528848039e-05
cov_halpha_ew_oiii_5007_ew,570,33,-1407.8985595703125,0.961827039718628,6.006807333157423e-05,0.86935847877567,0.0002378013801013
cov_halpha_ew_hbeta_ew,570,36,-1452.993408203125,0.9886265397071838,4.159736877377128e-05,0.9581751366378102,0.0001684734933839
cov_oiii_5007_ew_hbeta_ew,570,43,-1419.5721435546875,0.9591975212097168,4.8620101212587816e-05,0.861896527604654,0.0001843961483904
nii_6584_ew_mean,200,29,-1306.1485595703125,0.9955283999443054,0.0001223904563037,0.9879206429368322,0.0003473479359049
halpha_ew_mean,200,36,-1269.1102294921875,0.9987467527389526,0.0001417301526193,0.9961467787961776,0.0004444855472833
oiii_5007_ew_mean,200,30,-1213.806884765625,0.9978870749473572,0.0002342129954072,0.9933529626676144,0.0007253340665639
hbeta_ew_mean,200,33,-1287.421630859375,0.9986010789871216,0.0001297037999548,0.9958184890745468,0.0003962809401686
nii_6584_ew_std,200,17,-1330.4049072265625,0.9399496912956238,0.0001189999468345,0.8440356259310403,0.0003153689694107
halpha_ew_std,200,26,-1319.5289306640625,0.9884321689605712,0.0001082678333069,0.963888573902166,0.0003590786966046
oiii_5007_ew_std,200,26,-1182.25048828125,0.8167131543159485,0.000289051958465,0.6142749086133399,0.0007391198486126
