Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
cov_oiii_5007_ew_hbeta_ew,240,34,-1396.3651123046875,0.9552632570266724,6.067669702894865e-05,0.895795516834435,0.0001520654624218
nii_6584_ew_mean,500,36,-1276.329833984375,0.9917282462120056,0.0001350701094166,0.96821896378379,0.00052926071233
halpha_ew_mean,500,23,-1206.0057373046875,0.996601700782776,0.0002386108975822,0.9892683243621762,0.0007547486897785
oiii_5007_ew_mean,500,38,-1154.9066162109375,0.9968024492263794,0.0002935001589053,0.9889431054831638,0.0009862882947838
hbeta_ew_mean,500,22,-1239.637939453125,0.99671870470047,0.0001971616238052,0.989662204629352,0.0006256951635889
nii_6584_ew_std,500,20,-1294.09716796875,0.9619673490524292,0.0001417928283407,0.9257178900546522,0.0003121058002339
halpha_ew_std,500,26,-1253.937255859375,0.9684931635856628,0.000179234471768,0.9369241575220651,0.0003901188106854
oiii_5007_ew_std,500,24,-1219.377685546875,0.932164192199707,0.0002182601769356,0.8562255934920147,0.000556172551421
hbeta_ew_std,500,20,-1279.183837890625,0.9561033844947816,0.0001566147753054,0.9128043247805372,0.0003358195130457
cov_nii_6584_ew_halpha_ew,500,25,-1403.22314453125,0.969710111618042,6.625134751027986e-05,0.9415619571319664,0.0001447583049962
cov_nii_6584_ew_oiii_5007_ew,500,28,-1445.364501953125,0.9053412079811096,4.838108994880951e-05,0.7788518115362465,0.0001136724737487
cov_nii_6584_ew_hbeta_ew,500,21,-1454.387939453125,0.9636737108230592,4.870399025879895e-05,0.9284741942586484,0.0001050259563376
cov_halpha_ew_oiii_5007_ew,500,26,-1367.9779052734375,0.945799708366394,8.104622269467119e-05,0.907432279580102,0.0001510490690839
cov_halpha_ew_hbeta_ew,500,16,-1370.358154296875,0.963109850883484,8.817855538359139e-05,0.9303894481442512,0.0001819991431741
cov_oiii_5007_ew_hbeta_ew,500,26,-1393.2227783203125,0.949500858783722,6.849226148478586e-05,0.9124188679132236,0.0001278070285041
nii_6584_ew_mean,930,26,-1275.059326171875,0.9904653429985046,0.0001556922183756,0.9691373071324554,0.0005139672193308
halpha_ew_mean,930,21,-1206.713134765625,0.9965027570724488,0.0002455556092084,0.8512635791164926,0.0104604930835334
oiii_5007_ew_mean,930,28,-1152.8912353515625,0.9964175820350648,0.0003288253009362,0.9894850739259052,0.0009379440575837
hbeta_ew_mean,930,22,-1239.637939453125,0.99671870470047,0.0001971615959535,0.9896645727102412,0.0006255518354705
nii_6584_ew_std,930,20,-1297.16552734375,0.9627374410629272,0.0001389218942047,0.9259600716484234,0.000311088243245
halpha_ew_std,930,19,-1252.738525390625,0.9671615362167358,0.0001868097665066,0.9392634607015324,0.0003756504161567
oiii_5007_ew_std,930,28,-1216.212646484375,0.9329936504364014,0.0002155913749724,0.857931264252298,0.0005495743864091
hbeta_ew_std,930,20,-1278.9918212890625,0.9560471773147584,0.0001568152874655,0.9116232470547608,0.0003403682357403
cov_nii_6584_ew_halpha_ew,930,15,-1404.417724609375,0.96787428855896,7.02668038762694e-05,0.9396552739281177,0.0001494813965853
cov_nii_6584_ew_oiii_5007_ew,930,28,-1443.9447021484375,0.9044409990310668,4.8841220216223175e-05,0.7883235210342995,0.0001088039163494
cov_nii_6584_ew_hbeta_ew,930,21,-1454.387451171875,0.9636735916137696,4.8704177702544337e-05,0.9284739543161076,0.0001050263086607
cov_halpha_ew_oiii_5007_ew,930,25,-1364.6683349609375,0.9445905089378356,8.285429590571168e-05,0.9085038297825796,0.0001493005474629
cov_halpha_ew_hbeta_ew,930,16,-1370.361083984375,0.9631105065345764,8.817686083601581e-05,0.930376790713615,0.0001820322364548
cov_oiii_5007_ew_hbeta_ew,930,27,-1396.4769287109375,0.9489060044288636,6.929901953229638e-05,0.9123890032919422,0.0001278506099059
nii_6584_ew_mean,140,25,-1270.9066162109375,0.9901976585388184,0.0001600628764446,0.9691648151108851,0.0005135091193444
halpha_ew_mean,140,23,-1207.8453369140625,0.9965291023254396,0.0002437089582446,0.9309331804694524,0.0048574046874961
oiii_5007_ew_mean,140,34,-1153.8157958984375,0.996556520462036,0.0003160683400711,0.989443696442074,0.0009416349789277
hbeta_ew_mean,140,23,-1238.1810302734375,0.9966866374015808,0.0001990858377648,0.9899649431481616,0.0006073719118452
nii_6584_ew_std,140,28,-1293.4903564453125,0.9630677103996276,0.0001376903949724,0.925267346551165,0.0003139988164769
halpha_ew_std,140,26,-1253.184326171875,0.9683346152305604,0.0001801364872162,0.937965215402066,0.0003836799547614
oiii_5007_ew_std,140,24,-1217.079345703125,0.9311167597770692,0.0002216302333051,0.8601887145489282,0.0005408417341821
hbeta_ew_std,140,20,-1280.76611328125,0.9565640091896056,0.0001549713744341,0.913475829066336,0.0003332333269568
cov_nii_6584_ew_halpha_ew,140,15,-1404.417724609375,0.96787428855896,7.026685724719994e-05,0.9396552634959012,0.0001494814224272
cov_nii_6584_ew_oiii_5007_ew,140,30,-1446.984375,0.9063579440116882,4.786145181722516e-05,0.7847506101404818,0.0001106404297869
cov_nii_6584_ew_hbeta_ew,140,25,-1451.9967041015625,0.9630900025367736,4.948661943603555e-05,0.9319479684459826,9.992518952562012e-05
cov_halpha_ew_oiii_5007_ew,140,30,-1362.450439453125,0.945612609386444,8.13259404056909e-05,0.9078124379010044,0.000150428738798
cov_halpha_ew_hbeta_ew,140,16,-1370.3590087890625,0.9631100296974182,8.81781237594393e-05,0.9303909403367862,0.0001819952417862
cov_oiii_5007_ew_hbeta_ew,140,28,-1391.8145751953125,0.949024498462677,6.913828887489368e-05,0.9133466322436746,0.0001264531432619
nii_6584_ew_mean,530,24,-1276.404296875,0.9902294874191284,0.0001595439467675,0.969376993035137,0.0005099756461573
halpha_ew_mean,530,28,-1202.8040771484375,0.996528387069702,0.000243758577547,0.989352963634421,0.0007487960890863
oiii_5007_ew_mean,530,23,-1159.4835205078125,0.9963347315788268,0.0003364287185106,0.9896343299316452,0.0009246302422838
hbeta_ew_mean,530,29,-1243.5443115234375,0.9970096349716188,0.0001796789940316,0.9895264645126314,0.0006339108354505
nii_6584_ew_std,530,18,-1296.8958740234375,0.9626703858375548,0.0001391717135462,0.9259748924386024,0.0003110259717965
halpha_ew_std,530,20,-1253.5552978515625,0.9684128165245056,0.0001796914829464,0.9370826543147251,0.0003891385212779
oiii_5007_ew_std,530,27,-1220.992431640625,0.93289053440094,0.0002159231764951,0.858956805466101,0.0005456072138968
hbeta_ew_std,530,17,-1279.9888916015625,0.956338346004486,0.0001557764780443,0.9149813695908456,0.0003274349902327
cov_nii_6584_ew_halpha_ew,530,22,-1405.25439453125,0.9701175689697266,6.536021229386693e-05,0.937526695593895,0.0001547541500279
cov_nii_6584_ew_oiii_5007_ew,530,29,-1443.07177734375,0.9038832783699036,4.9126272415729504e-05,0.7829740723344005,0.0001115535887349
cov_nii_6584_ew_hbeta_ew,530,20,-1458.60791015625,0.9634817242622375,4.8961403679326106e-05,0.9285940488952056,0.0001048499660401
cov_halpha_ew_oiii_5007_ew,530,26,-1364.304443359375,0.9444559216499328,8.305550538043635e-05,0.9084502913026448,0.0001493879098558
cov_halpha_ew_hbeta_ew,530,16,-1370.3587646484375,0.9631099700927734,8.81782572602211e-05,0.930389241382134,0.0001819996837606
cov_oiii_5007_ew_hbeta_ew,530,24,-1391.14794921875,0.9487974643707277,6.944621189243327e-05,0.9153733387151538,0.0001234955732283
nii_6584_ew_mean,540,23,-1273.1650390625,0.9903441667556764,0.000157670840713,0.9684822339189182,0.0005248763826843
halpha_ew_mean,540,19,-1208.801025390625,0.9965511560440063,0.0002421609704967,0.9891745084609896,0.0007613466741838
oiii_5007_ew_mean,540,35,-1154.4012451171875,0.9966826438903807,0.0003044941975909,0.9896423278494116,0.0009239168183958
hbeta_ew_mean,540,23,-1242.5123291015625,0.9967809319496156,0.0001934194365624,0.9894918645037256,0.0006360050013201
nii_6584_ew_std,540,17,-1296.7960205078125,0.9626455307006836,0.0001392645332167,0.9263328803608556,0.0003095218396841
halpha_ew_std,540,20,-1252.791259765625,0.9671730995178224,0.0001867441244362,0.9375488100908416,0.0003862553867873
oiii_5007_ew_std,540,26,-1217.816650390625,0.9337064027786256,0.0002132981448659,0.856700323139524,0.0005543361216579
hbeta_ew_std,540,21,-1281.5672607421875,0.9567953944206238,0.0001541457935948,0.914212947828018,0.0003303944377231
cov_nii_6584_ew_halpha_ew,540,29,-1403.043701171875,0.9716337323188782,6.204397770802411e-05,0.938754870043758,0.0001517118090652
cov_nii_6584_ew_oiii_5007_ew,540,28,-1443.25732421875,0.9040020704269408,4.906556509684479e-05,0.7810326560154223,0.0001125514969569
cov_nii_6584_ew_hbeta_ew,540,25,-1453.928466796875,0.9635622501373292,4.885343594280269e-05,0.9293885459633836,0.0001036833547237
cov_halpha_ew_oiii_5007_ew,540,26,-1367.5687255859375,0.945651650428772,8.126759876009482e-05,0.906053802596412,0.000153298424088
cov_halpha_ew_hbeta_ew,540,16,-1370.3590087890625,0.9631100296974182,8.817812256571349e-05,0.9303870329815788,0.0001820054576986
cov_oiii_5007_ew_hbeta_ew,540,25,-1391.1910400390625,0.9488121867179872,6.94262926089622e-05,0.9152829291031224,0.0001236275078538
nii_6584_ew_mean,960,24,-1274.863037109375,0.9904528856277466,0.0001558960947873,0.969174682786544,0.0005133447894902
halpha_ew_mean,960,19,-1208.7989501953125,0.9965510964393616,0.0002421645182934,0.9891810365253288,0.000760887561537
oiii_5007_ew_mean,960,29,-1154.087158203125,0.9963253140449524,0.0003372949712332,0.9896259694922668,0.0009253760035359
hbeta_ew_mean,960,23,-1242.327880859375,0.9967769980430604,0.000193657449288,0.9531679685566524,0.0028345091506016
nii_6584_ew_std,960,25,-1293.3759765625,0.9630395174026488,0.0001377955160634,0.9256371305809402,0.0003124451215077
halpha_ew_std,960,24,-1253.267333984375,0.9693918824195862,0.0001741220867645,0.9366332692541618,0.0003919179302954
oiii_5007_ew_std,960,26,-1216.1331787109375,0.93295818567276,0.0002157054596819,0.8578899173399573,0.0005497343315502
hbeta_ew_std,960,20,-1281.42724609375,0.9567550420761108,0.0001542898058401,0.9139552618988864,0.0003313868718435
cov_nii_6584_ew_halpha_ew,960,27,-1404.3525390625,0.9699373245239258,6.575437818192198e-05,0.9396778550099624,0.0001494254604353
cov_nii_6584_ew_oiii_5007_ew,960,25,-1446.29541015625,0.9059268832206726,4.808175872812771e-05,0.7832191411952514,0.0001114276207862
cov_nii_6584_ew_hbeta_ew,960,21,-1454.3878173828125,0.9636737108230592,4.8704036342778254e-05,0.928474886346888,0.0001050249400997
cov_halpha_ew_oiii_5007_ew,960,30,-1363.07763671875,0.945839524269104,8.09865986385729e-05,0.9074989222086935,0.0001509403237571
cov_halpha_ew_hbeta_ew,960,16,-1370.3580322265625,0.9631097912788392,8.817865219874196e-05,0.9303896233221514,0.0001819986851655
cov_oiii_5007_ew_hbeta_ew,960,22,-1391.6180419921875,0.9472238421440125,7.158055734008175e-05,0.9120678926663448,0.0001283192062108
nii_6584_ew_mean,490,24,-1276.4034423828125,0.9902294278144836,0.0001595447161181,0.9693770280075454,0.0005099750637495
halpha_ew_mean,490,24,-1204.79736328125,0.9965742230415344,0.0002405409709649,0.9893076038997808,0.000751986196712
oiii_5007_ew_mean,490,36,-1154.2554931640625,0.996679425239563,0.0003047902485117,0.9895262878387314,0.0009342677269702
hbeta_ew_mean,490,24,-1239.910888671875,0.9967246651649476,0.0001968032733665,0.9895618989157656,0.0006317661678622
nii_6584_ew_std,490,19,-1297.85986328125,0.9629095196723938,0.0001382801723099,0.9249921755469748,0.0003151549826996
halpha_ew_std,490,20,-1252.7918701171875,0.9671732187271118,0.0001867434163889,0.937549170025998,0.0003862531606185
oiii_5007_ew_std,490,28,-1216.227294921875,0.9330002665519714,0.0002155700149371,0.8560845883575061,0.0005567180114047
hbeta_ew_std,490,22,-1280.4576416015625,0.9564746022224426,0.0001552902819853,0.9152127874941433,0.0003265437230064
cov_nii_6584_ew_halpha_ew,490,20,-1400.687744140625,0.9681473970413208,6.966950012549817e-05,0.939445830127584,0.0001500002149452
cov_nii_6584_ew_oiii_5007_ew,490,35,-1442.3427734375,0.906588077545166,4.77438071048097e-05,0.7872533076167337,0.0001093540172002
cov_nii_6584_ew_hbeta_ew,490,22,-1454.5618896484375,0.9637158513069152,4.864754042878828e-05,0.9287981122130732,0.0001045503267017
cov_halpha_ew_oiii_5007_ew,490,30,-1362.2218017578125,0.945529580116272,8.145006430753215e-05,0.9061498514761896,0.0001531416945735
cov_halpha_ew_hbeta_ew,490,16,-1370.3583984375,0.9631099104881288,8.817842330853424e-05,0.930390012951842,0.0001819976664655
cov_oiii_5007_ew_hbeta_ew,490,26,-1393.2225341796875,0.9495007395744324,6.849238426616185e-05,0.9124134575806973,0.0001278149237951
nii_6584_ew_mean,720,24,-1276.4041748046875,0.9902294278144836,0.0001595440699138,0.9693771497866636,0.0005099730357193
halpha_ew_mean,720,20,-1208.8084716796875,0.996551275253296,0.000242149061925,0.989172894776333,0.0007614601631133
oiii_5007_ew_mean,720,26,-1155.065185546875,0.9963491559028624,0.0003351027543096,0.9896297778998964,0.0009250362889929
hbeta_ew_mean,720,24,-1242.2034912109375,0.9967743158340454,0.0001938180539316,0.9896384984531014,0.000627129980133
nii_6584_ew_std,720,22,-1294.8016357421875,0.9621455669403076,0.0001411283823903,0.9248060663052892,0.0003159369445185
halpha_ew_std,720,20,-1252.8782958984375,0.9671921133995056,0.0001866358608732,0.938160271184238,0.0003824735510612
oiii_5007_ew_std,720,26,-1220.0323486328125,0.9324595332145692,0.0002173097517035,0.8565887271405227,0.0005547678162341
hbeta_ew_std,720,21,-1281.5455322265625,0.9567891359329224,0.0001541681788992,0.915005152948402,0.0003273433926215
cov_nii_6584_ew_halpha_ew,720,20,-1401.2236328125,0.968260943889618,6.9421096635977e-05,0.93968185323401,0.0001494155563367
cov_nii_6584_ew_oiii_5007_ew,720,27,-1443.24755859375,0.9039958715438844,4.906873015062952e-05,0.7832146418927364,0.0001114299334746
cov_nii_6584_ew_hbeta_ew,720,21,-1454.3878173828125,0.9636736512184144,4.870405122340565e-05,0.9284750191701844,0.0001050247450667
cov_halpha_ew_oiii_5007_ew,720,26,-1368.0850830078125,0.9458383917808532,8.098831249454347e-05,0.9078568367444184,0.0001503562901741
cov_halpha_ew_hbeta_ew,720,16,-1370.3580322265625,0.9631097912788392,8.81786626830692e-05,0.9303896756233768,0.0001819985484222
cov_oiii_5007_ew_hbeta_ew,720,32,-1388.4288330078125,0.9495737552642822,6.839338307249605e-05,0.9138678819221644,0.0001256924843057
nii_6584_ew_mean,360,24,-1269.6513671875,0.9901152849197388,0.0001614079872483,0.9698410022164528,0.0005022483389619
halpha_ew_mean,360,28,-1203.4259033203125,0.996542751789093,0.0002427501658928,0.9895658826645352,0.0007338216932481
oiii_5007_ew_mean,360,33,-1158.26416015625,0.9966571927070618,0.0003068327566337,0.9889473210492272,0.0009859122612187
hbeta_ew_mean,360,24,-1239.833984375,0.9967229962348938,0.0001969040025591,0.989709980599483,0.0006228035225402
nii_6584_ew_std,360,17,-1296.8193359375,0.9626513123512268,0.000139242769515,0.9261878591969656,0.0003101311646809
halpha_ew_std,360,26,-1254.7509765625,0.9686636328697203,0.0001782648428928,0.9369831817140244,0.0003897537509944
oiii_5007_ew_std,360,24,-1217.0792236328125,0.9311166405677797,0.0002216304681138,0.8601875222716733,0.0005408463463512
hbeta_ew_std,360,20,-1281.3900146484375,0.9567443132400512,0.0001543280098199,0.9139065744858584,0.0003315743832458
cov_nii_6584_ew_halpha_ew,360,15,-1404.417724609375,0.96787428855896,7.026685136570882e-05,0.9396552879728688,0.0001494813617947
cov_nii_6584_ew_oiii_5007_ew,360,29,-1444.111572265625,0.9013048410415648,5.044412116956749e-05,0.7902826087968908,0.0001077969248212
cov_nii_6584_ew_hbeta_ew,360,23,-1453.905029296875,0.9635565876960754,4.886104676236868e-05,0.9294898432736616,0.000103534613346
cov_halpha_ew_oiii_5007_ew,360,28,-1362.330810546875,0.9455692172050476,8.139086780782303e-05,0.9102853135152906,0.0001463935788329
cov_halpha_ew_hbeta_ew,360,16,-1370.35888671875,0.9631099700927734,8.81781777894568e-05,0.9303876452566908,0.0001820038568846
cov_oiii_5007_ew_hbeta_ew,360,29,-1388.0159912109375,0.949434757232666,6.858186395141553e-05,0.9127821392691766,0.000127276907102
nii_6584_ew_mean,980,34,-1277.498291015625,0.9917924404144288,0.0001340220863175,0.970275616744491,0.000495010551209
halpha_ew_mean,980,24,-1206.6251220703125,0.9965007305145264,0.0002456994447159,0.9888117820539036,0.0007868568824435
oiii_5007_ew_mean,980,37,-1155.787109375,0.996713161468506,0.0003016937949038,0.9894413509963466,0.0009418441955087
hbeta_ew_mean,980,22,-1239.7562255859375,0.9967212677001952,0.0001970063101946,0.984790244391119,0.0009205706035609
nii_6584_ew_std,980,17,-1297.578857421875,0.9615777134895324,0.0001432454835974,0.9218470902673728,0.0003283694613771
halpha_ew_std,980,20,-1252.351318359375,0.9670766592025756,0.0001872927784434,0.937338038358492,0.000387558992325
oiii_5007_ew_std,980,28,-1219.4613037109375,0.9344293475151062,0.0002109720745807,0.8554426963602636,0.0005592010869291
hbeta_ew_std,980,19,-1282.1983642578125,0.9569767713546752,0.0001534987223862,0.914437681846126,0.0003295289123592
cov_nii_6584_ew_halpha_ew,980,22,-1400.8486328125,0.9681814908981324,6.959481786353747e-05,0.939849693187698,0.0001489997958832
cov_nii_6584_ew_oiii_5007_ew,980,25,-1442.4349365234375,0.9034743309020996,4.933529405951838e-05,0.7893912907762397,0.0001082550715734
cov_nii_6584_ew_hbeta_ew,980,22,-1454.561767578125,0.9637157917022704,4.86476105775705e-05,0.928797920736863,0.0001045506078586
cov_halpha_ew_oiii_5007_ew,980,25,-1364.6683349609375,0.9445905089378356,8.28543178771519e-05,0.908483074762851,0.0001493344148456
cov_halpha_ew_hbeta_ew,980,16,-1370.3582763671875,0.963109850883484,8.817855740181044e-05,0.9303896763233408,0.0001819985465921
cov_oiii_5007_ew_hbeta_ew,980,23,-1392.355712890625,0.94920814037323,6.888926666108476e-05,0.9178022339920484,0.0001199510896108
nii_6584_ew_mean,900,28,-1274.1129150390625,0.9904049634933472,0.0001566776859407,0.9695964947399413,0.0005063202074909
halpha_ew_mean,900,19,-1205.1422119140625,0.9963459372520448,0.000256569395706,0.989608108193992,0.0007308520113356
oiii_5007_ew_mean,900,23,-1154.01123046875,0.9961985349655152,0.0003489289782433,0.9898472208231762,0.0009056401186046
hbeta_ew_mean,900,23,-1242.49462890625,0.9967805743217468,0.000193442294657,0.9894247638206414,0.0006400662708049
nii_6584_ew_std,900,18,-1295.374267578125,0.962289810180664,0.0001405906447452,0.9270368640796643,0.0003065639619115
halpha_ew_std,900,17,-1252.7384033203125,0.9671615362167358,0.0001868100022712,0.9379484161139908,0.0003837838569533
oiii_5007_ew_std,900,30,-1216.684814453125,0.9332042336463928,0.0002149137210786,0.8553965603275954,0.000559379558158
hbeta_ew_std,900,20,-1281.3900146484375,0.9567443132400512,0.000154327957863,0.9139059918854366,0.0003315766270336
cov_nii_6584_ew_halpha_ew,900,15,-1404.417724609375,0.96787428855896,7.02668038762694e-05,0.9396552739281177,0.0001494813965853
cov_nii_6584_ew_oiii_5007_ew,900,24,-1444.6986083984375,0.9049200415611268,4.859637180910442e-05,0.7843048924014087,0.0001108695333502
cov_nii_6584_ew_hbeta_ew,900,20,-1453.347900390625,0.9634209275245668,4.904290352550736e-05,0.9301482366364388,0.0001025678518834
cov_halpha_ew_oiii_5007_ew,900,28,-1363.010986328125,0.9458154439926147,8.102262318474727e-05,0.9096556080705368,0.0001474211121976
cov_halpha_ew_hbeta_ew,900,16,-1370.3580322265625,0.9631097912788392,8.817867220440354e-05,0.9303896409306864,0.0001819986391274
cov_oiii_5007_ew_hbeta_ew,900,26,-1388.5391845703125,0.9478991627693176,7.066459364100109e-05,0.9109968219472158,0.0001298822182737
nii_6584_ew_mean,910,31,-1278.27978515625,0.9915577173233032,0.0001378545440125,0.970852527224101,0.0004854030592031
halpha_ew_mean,910,19,-1205.1429443359375,0.9963459372520448,0.00025656834108,0.9896082789565708,0.0007308400017635
oiii_5007_ew_mean,910,24,-1153.0206298828125,0.9962990880012512,0.0003397018655054,0.9894085769939258,0.000944767675959
hbeta_ew_mean,910,25,-1237.5701904296875,0.9967824220657348,0.0001933311050046,0.9895139253741078,0.0006346697669294
nii_6584_ew_std,910,19,-1292.8927001953125,0.9616607427597046,0.0001429359376703,0.9270333627321818,0.0003065786732714
halpha_ew_std,910,21,-1257.016357421875,0.9680848121643066,0.0001815574630613,0.9346070101184196,0.0004044501735937
oiii_5007_ew_std,910,28,-1217.1817626953125,0.9334251880645752,0.0002142028304142,0.8600068266499954,0.0005415453438111
hbeta_ew_std,910,17,-1279.9888916015625,0.956338346004486,0.0001557763877616,0.9149811954460264,0.0003274356609222
cov_nii_6584_ew_halpha_ew,910,15,-1404.417724609375,0.96787428855896,7.026685136570882e-05,0.9396552879728688,0.0001494813617947
cov_nii_6584_ew_oiii_5007_ew,910,25,-1442.362060546875,0.9065999984741212,4.7737712726460485e-05,0.7859199577710878,0.0001100393729174
cov_nii_6584_ew_hbeta_ew,910,21,-1454.387939453125,0.9636737108230592,4.870402045713436e-05,0.9284749632019544,0.0001050248272485
cov_halpha_ew_oiii_5007_ew,910,25,-1366.6282958984375,0.9434520602226256,8.455661770906094e-05,0.9094689961722102,0.0001477256195723
cov_halpha_ew_hbeta_ew,910,16,-1370.3583984375,0.9631099104881288,8.817841947193946e-05,0.9303893984081404,0.0001819992732108
cov_oiii_5007_ew_hbeta_ew,910,25,-1388.7705078125,0.94797945022583,7.055570767373971e-05,0.9140892594049944,0.0001253694284422
nii_6584_ew_mean,370,34,-1277.85205078125,0.991811752319336,0.0001337063593144,0.9701147555046924,0.0004976894297007
halpha_ew_mean,370,19,-1209.0860595703125,0.9965576529502868,0.0002417016279776,0.9891296653347064,0.0007645004492279
oiii_5007_ew_mean,370,35,-1156.39306640625,0.99661523103714,0.0003106842820712,0.989183925885678,0.0009648068251195
hbeta_ew_mean,370,24,-1239.8341064453125,0.9967229962348938,0.0001969037726954,0.9897071677146024,0.0006229737724245
nii_6584_ew_std,370,18,-1295.7047119140625,0.9623727798461914,0.0001402812330984,0.9267117652598535,0.000307929906247
halpha_ew_std,370,21,-1254.048095703125,0.9674469828605652,0.0001851859738761,0.9380496033070128,0.0003831580226267
oiii_5007_ew_std,370,27,-1214.8477783203125,0.9323812127113342,0.0002175619582136,0.8582258608091126,0.000548434778028
hbeta_ew_std,370,17,-1279.9888916015625,0.956338346004486,0.0001557764123196,0.9149813730981672,0.0003274349767248
cov_nii_6584_ew_halpha_ew,370,31,-1402.2022705078125,0.9714741706848145,6.239302654976786e-05,0.9372129207410028,0.0001555314093889
cov_nii_6584_ew_oiii_5007_ew,370,27,-1447.4036865234375,0.9066193699836732,4.77278157949532e-05,0.784540834348135,0.0001107482567305
cov_nii_6584_ew_hbeta_ew,370,23,-1457.4976806640625,0.9644190669059752,4.770470000878188e-05,0.9309359371241024,0.0001014112204248
cov_halpha_ew_oiii_5007_ew,370,25,-1366.9439697265625,0.9454247951507568,8.160676056055192e-05,0.9114726660418084,0.0001444560946539
cov_halpha_ew_hbeta_ew,370,16,-1370.35888671875,0.9631099700927734,8.817816437572326e-05,0.9303880757653642,0.0001820027313051
cov_oiii_5007_ew_hbeta_ew,370,33,-1389.24853515625,0.9498485922813416,6.802061536057236e-05,0.9138097153627464,0.0001257773666878
nii_6584_ew_mean,640,31,-1283.14111328125,0.9918269515037536,0.0001334584815899,0.9700647417617256,0.0004985223260559
halpha_ew_mean,640,20,-1208.84228515625,0.996552050113678,0.0002420945896554,0.989165445845516,0.0007619840394365
oiii_5007_ew_mean,640,30,-1148.3026123046875,0.996306300163269,0.00033903990562,0.9897106069035672,0.0009178262446104
hbeta_ew_mean,640,36,-1238.0654296875,0.9970002770423888,0.0001802409424557,0.989620037415196,0.0006282473346286
nii_6584_ew_std,640,20,-1295.7794189453125,0.9623914957046508,0.0001402114427728,0.9238503586191904,0.0003199524727847
halpha_ew_std,640,19,-1252.7381591796875,0.9671614766120912,0.000186810257697,0.9392635743496608,0.0003756497132525
oiii_5007_ew_std,640,24,-1216.7392578125,0.9309604167938232,0.0002221332716224,0.8556413454387778,0.0005584326388617
hbeta_ew_std,640,17,-1282.8045654296875,0.9556947350502014,0.0001580726557245,0.9167817693311708,0.0003205010527116
cov_nii_6584_ew_halpha_ew,640,20,-1400.6868896484375,0.9681471586227416,6.966989968020825e-05,0.9394464555627168,0.0001499986656645
cov_nii_6584_ew_oiii_5007_ew,640,29,-1447.4200439453125,0.9066295027732848,4.772264965073035e-05,0.7845818472189177,0.0001107271756875
cov_nii_6584_ew_hbeta_ew,640,24,-1458.26416015625,0.9657633900642396,4.590233142584272e-05,0.9277294395964344,0.0001061195276693
cov_halpha_ew_oiii_5007_ew,640,26,-1367.568603515625,0.9456515908241272,8.126769222273958e-05,0.906053531643545,0.0001532988662203
cov_halpha_ew_hbeta_ew,640,16,-1370.3583984375,0.9631099104881288,8.817841175739132e-05,0.930393424130244,0.0001819887478242
cov_oiii_5007_ew_hbeta_ew,640,26,-1393.694580078125,0.9496594071388244,6.82771860003746e-05,0.9147462616148898,0.0001244106659991
nii_6584_ew_mean,270,22,-1269.23046875,0.9900875687599182,0.0001618613860424,0.9697905290002689,0.0005030888870853
halpha_ew_mean,270,20,-1205.2425537109375,0.9963483810424804,0.0002563978764179,0.9896703836544488,0.0007264722365668
oiii_5007_ew_mean,270,32,-1156.7889404296875,0.9967350363731384,0.0002996854988976,0.9894800961726712,0.0009383880791615
hbeta_ew_mean,270,24,-1239.833984375,0.9967229962348938,0.0001969040735457,0.9897099301825584,0.0006228065740251
nii_6584_ew_std,270,18,-1295.374267578125,0.962289810180664,0.0001405905724166,0.9270372058854937,0.0003065625257705
halpha_ew_std,270,21,-1253.645751953125,0.9673595428466796,0.0001856833232061,0.9384525139764116,0.000380666053832
oiii_5007_ew_std,270,27,-1219.1954345703125,0.932081699371338,0.0002185255011975,0.8567258546959597,0.0005542373561597
hbeta_ew_std,270,20,-1281.4271240234375,0.956754982471466,0.000154289966205,0.9139548618568308,0.0003313884125384
cov_nii_6584_ew_halpha_ew,270,15,-1404.417724609375,0.96787428855896,7.026681559932826e-05,0.93965527390504,0.0001494813966425
cov_nii_6584_ew_oiii_5007_ew,270,29,-1448.63916015625,0.9042393565177916,4.8944261121052025e-05,0.7808074170952599,0.0001126672721094
cov_nii_6584_ew_hbeta_ew,270,15,-1456.8916015625,0.963061511516571,4.952483373156864e-05,0.9304907746357044,0.0001020648812341
cov_halpha_ew_oiii_5007_ew,270,25,-1366.94384765625,0.945424735546112,8.160683378010486e-05,0.9114734387313016,0.0001444548338037
cov_halpha_ew_hbeta_ew,270,16,-1370.3583984375,0.9631099104881288,8.81783942034285e-05,0.9303893970314644,0.0001819992768102
cov_oiii_5007_ew_hbeta_ew,270,24,-1389.63671875,0.948279082775116,7.014937515120385e-05,0.9128518615252266,0.0001271751615073
nii_6584_ew_mean,410,33,-1274.3448486328125,0.991618037223816,0.0001368694687771,0.9700226109481892,0.00049922394523
halpha_ew_mean,410,20,-1208.8095703125,0.9965513348579408,0.0002421473568448,0.9890975392593248,0.0007667598460006
oiii_5007_ew_mean,410,35,-1159.6143798828125,0.9967959523200988,0.0002940932678382,0.9892144176406288,0.0009620869238896
hbeta_ew_mean,410,29,-1245.887939453125,0.997056007385254,0.0001768936286158,0.9893858214814908,0.0006424232562541
nii_6584_ew_std,410,19,-1295.638427734375,0.9610774517059326,0.0001451105793461,0.9252979337353944,0.0003138703005043
