combo,complexity_nii_6584_ew,complexity_halpha_ew,complexity_oiii_5007_ew,complexity_hbeta_ew,r2_nii_6584_ew,r2_halpha_ew,r2_oiii_5007_ew,r2_hbeta_ew,mse_test_nii_6584_ew,mse_test_halpha_ew,mse_test_oiii_5007_ew,mse_test_hbeta_ew,mse_total
47-44-49-44,47,44,49,44,0.5391425490379333,0.746117115020752,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05643351845267544,0.11166307782829818,0.050854788749363035,0.2735032925752199
47-43-49-44,47,43,49,44,0.5391425490379333,0.746117115020752,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05643351986105618,0.11166307782829818,0.050854788749363035,0.2735032939836006
47-45-47-45,47,45,47,45,0.5391425490379333,0.746122419834137,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05643206615154384,0.11167496598605615,0.05084629435981709,0.2735052340423003
47-46-47-45,47,46,47,45,0.5391425490379333,0.7461231350898743,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05643232816677107,0.11167496598605615,0.05084629435981709,0.27350549605752755
47-44-47-45,47,44,47,45,0.5391425490379333,0.746117115020752,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05643351845267544,0.11167496598605615,0.05084629435981709,0.27350668634343195
47-43-47-45,47,43,47,45,0.5391425490379333,0.746117115020752,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05643351986105618,0.11167496598605615,0.05084629435981709,0.2735066877518127
47-45-48-45,47,45,48,45,0.5391425490379333,0.746122419834137,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05643206615154384,0.11167644356041376,0.05084629435981709,0.27350671161665796
47-46-48-45,47,46,48,45,0.5391425490379333,0.7461231350898743,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05643232816677107,0.11167644356041376,0.05084629435981709,0.27350697363188514
44-48-46-44,44,48,46,44,0.538781464099884,0.747119128704071,0.5906524062156677,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11187557556415675,0.050854788749363035,0.27350795822134893
47-44-48-45,47,44,48,45,0.5391425490379333,0.746117115020752,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05643351845267544,0.11167644356041376,0.05084629435981709,0.27350816391778954
47-43-48-45,47,43,48,45,0.5391425490379333,0.746117115020752,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05643351986105618,0.11167644356041376,0.05084629435981709,0.2735081653261703
44-47-45-43,44,47,45,43,0.538781464099884,0.7470830082893372,0.5912417769432068,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.1118089871202269,0.05093583610717092,0.273508487654353
47-49-43-44,47,49,43,44,0.5391425490379333,0.7463195323944092,0.5911560654640198,0.721671462059021,0.054551907544883246,0.05635883763550915,0.11174325465546278,0.050854788749363035,0.2735087885852182
47-49-49-43,47,49,49,43,0.5391425490379333,0.7463195323944092,0.5918325185775757,0.7212280035018921,0.054551907544883246,0.05635883763550915,0.11166307782829818,0.05093583610717092,0.2735096591158615
47-45-47-44,47,45,47,44,0.5391425490379333,0.746122419834137,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05643206615154384,0.11167496598605615,0.050854788749363035,0.2735137284318463
47-46-47-44,47,46,47,44,0.5391425490379333,0.7461231350898743,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05643232816677107,0.11167496598605615,0.050854788749363035,0.27351399044707353
43-49-45-45,43,49,45,45,0.5395240187644958,0.7463195323944092,0.5912417769432068,0.7217460870742798,0.0545001875961745,0.05635883763550915,0.1118089871202269,0.05084629435981709,0.2735143067117276
43-45-44-45,43,45,44,45,0.5395240187644958,0.746122419834137,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05643206615154384,0.11173585711654588,0.05084629435981709,0.2735144052240813
45-47-44-45,45,47,44,45,0.5376781225204468,0.7470830082893372,0.591278076171875,0.7217460870742798,0.054778589890928577,0.05615386120428056,0.11173585711654588,0.05084629435981709,0.2735146025715721
43-46-44-45,43,46,44,45,0.5395240187644958,0.7461231350898743,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05643232816677107,0.11173585711654588,0.05084629435981709,0.27351466723930856
47-44-47-44,47,44,47,44,0.5391425490379333,0.746117115020752,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05643351845267544,0.11167496598605615,0.050854788749363035,0.27351518073297787
47-43-47-44,47,43,47,44,0.5391425490379333,0.746117115020752,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05643351986105618,0.11167496598605615,0.050854788749363035,0.2735151821413586
47-45-48-44,47,45,48,44,0.5391425490379333,0.746122419834137,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05643206615154384,0.11167644356041376,0.050854788749363035,0.2735152060062039
47-46-48-44,47,46,48,44,0.5391425490379333,0.7461231350898743,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05643232816677107,0.11167644356041376,0.050854788749363035,0.2735154680214311
43-44-44-45,43,44,44,45,0.5395240187644958,0.746117115020752,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05643351845267544,0.11173585711654588,0.05084629435981709,0.2735158575252129
43-43-44-45,43,43,44,45,0.5395240187644958,0.746117115020752,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05643351986105618,0.11173585711654588,0.05084629435981709,0.27351585893359365
47-44-48-44,47,44,48,44,0.5391425490379333,0.746117115020752,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05643351845267544,0.11167644356041376,0.050854788749363035,0.27351665830733546
47-43-48-44,47,43,48,44,0.5391425490379333,0.746117115020752,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05643351986105618,0.11167644356041376,0.050854788749363035,0.2735166597157162
47-47-46-43,47,47,46,43,0.5391425490379333,0.7470830082893372,0.5906524062156677,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11187557556415675,0.05093583610717092,0.2735171804204915
47-49-47-43,47,49,47,43,0.5391425490379333,0.7463195323944092,0.5916110873222351,0.7212280035018921,0.054551907544883246,0.05635883763550915,0.11167496598605615,0.05093583610717092,0.2735215472736195
43-45-43-45,43,45,43,45,0.5395240187644958,0.746122419834137,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.05643206615154384,0.11174325465546278,0.05084629435981709,0.2735218027629982
45-47-43-45,45,47,43,45,0.5376781225204468,0.7470830082893372,0.5911560654640198,0.7217460870742798,0.054778589890928577,0.05615386120428056,0.11174325465546278,0.05084629435981709,0.273522000110489
